ID 	Autumn temperature(℃)	Spring temperature(℃)	Summer temperature(℃)	Winter temperature(℃)	Autumn precipitation(mm)	Spring precipitation(mm)	Summer precipitation(mm)	Winter precipitation(mm) 	Autumn radiation(MJ/m2)	Spring radiation(MJ/m2)	Summer radiation(MJ/m2)	Winter radiation(MJ/m2)	Silt(%)	sand(%)	clay(%)	Aspect (°)	DEM(m)	Slope (°)	pH	SOM (g/kg)	SR(no per m2)
109	1,13266599178314	0,893488645553589	11,8590259552002	-8,04429626464844	40,8620491027832	23,2163238525391	211,249053955078	10,8625612258911	1547,66796875	1965,69079589844	2036,19580078125	1195,07043457031	19	66	15	8	4548	1,5671035	8,166	1,984	2
110	0,293043941259384	-0,189712211489677	10,8893623352051	-8,33569240570068	30,3114891052246	61,1101684570312	198,537368774414	2,12084460258484	1565,15649414062	1911,84887695312	2168,15942382812	1210,90637207031	19	66	15	7	4666	1,1252507	8,248	1,805	6
111	0,860948264598846	-0,09999992698431	9,26333332061768	-9,42363929748535	57,4300003051758	24,8599987030029	174,480010986328	14,2653093338013	1502,60778808594	1925,92993164062	2037,28002929688	1182,68225097656	19	66	15	5	4590	0,3183066	8,254	1,964	3
112	-2,36437153816223	-4,30520105361938	5,3946590423584	-13,9967670440674	63,1566390991211	48,8984718322754	298,314025878906	3,01387906074524	1493,71557617188	1812,86352539062	1849,61865234375	1134,47448730469	19	66	15	9	4928	1,6381539	7,994	1,82	6
113	-0,126811817288399	-0,486133277416229	11,2868757247925	-9,61627197265625	32,0155296325684	9,54698181152344	207,233734130859	11,4530620574951	1576,05883789062	1996,47204589844	2095,6865234375	1220,31958007812	19	66	15	6	4935	0,675206	8,039	1,862	3
114	1,04927635192871	1,10923385620117	11,3279399871826	-9,06576347351074	15,580096244812	13,4169836044312	205,200286865234	0,768407642841339	1629,49951171875	1982,03930664062	2077,06396484375	1195,16638183594	19	66	15	6	4866	1,0374498	8,166	1,939	8
115	-1,52686882019043	-1,97481167316437	9,48229694366455	-10,4875583648682	22,9284725189209	72,7963943481445	177,390380859375	2,1891930103302	1533,44934082031	1880,06298828125	2124,6201171875	1192,14599609375	19	66	15	5	4750	2,8201976	8,224	1,894	7
116	1,58999991416931	-0,810000002384186	10,0500001907349	-7,92999982833862	30,8500003814697	47,2200012207031	302,22998046875	1,00999999046326	1601,81005859375	1832,80004882812	1977,09997558594	1245,2900390625	19	66	15	7	4948	0,5738221	8,039	1,862	8
117	1,21386301517487	0,855155289173126	11,8788528442383	-7,43939924240112	27,4132976531982	46,0989189147949	187,584609985352	1,74379801750183	1587,54992675781	1931,67065429688	2197,61938476562	1215,48999023438	19	66	15	2	4622	1,6381539	8,224	1,894	5
118	0,956827878952026	-0,803333282470703	10,1933336257935	-10,3987970352173	31,2577667236328	12,210000038147	155,970001220703	5,21776962280273	1598,34375	1942,28002929688	2071,919921875	1188,68627929688	19	66	15	6	4946	0,8570117	8,039	1,862	10
119	0,811100125312805	-0,100000023841858	9,04333400726318	-9,41232967376709	73,0933609008789	30,7099990844727	198,520004272461	13,6094570159912	1508,70825195312	1919,63000488281	2015,32006835938	1199,34020996094	19	66	15	5	4627	0,8114799	8,147	1,829	3
120	1,85142803192139	0,16084823012352	11,6230974197388	-8,01908874511719	52,0802726745605	13,9512624740601	209,066619873047	0,960256218910217	1581,40405273438	1971,29248046875	2012,43969726562	1144,6396484375	19	66	15	5	4600	1,2428448	8,224	2,068	13
121	-3,64528632164001	-4,65999984741211	5,39333343505859	-14,7320528030396	43,7515144348145	25,9200000762939	145,449996948242	13,3746166229248	1454,76916503906	1906,85998535156	2018,4599609375	1133,61352539062	19	66	15	3	4982	0,5626796	8,147	1,829	2
122	-3,8826904296875	-4,35555028915405	6,48252582550049	-12,614652633667	37,1846046447754	128,411636352539	239,438385009766	4,77202224731445	1437,42346191406	1805,86352539062	1988,91967773438	1162,59033203125	19	66	15	4	4845	3,0543699	8,096	2,196	5
123	0,92075514793396	0,05000003054738	9,12333297729492	-9,41606521606445	87,6406097412109	37,75	217,309997558594	13,4863262176514	1497,55822753906	1900,32006835938	2003,26000976562	1198,11254882812	19	66	15	3	4600	1,8140391	8,147	1,829	15
124	-3,25795745849609	-4,02053689956665	6,44132471084595	-13,4038972854614	54,3125152587891	19,8771953582764	250,394577026367	2,81495189666748	1475,01782226562	1952,07421875	1914,14294433594	1139,982421875	19	66	15	3	4982	0,5626796	8,147	1,829	8
125	1,6097457408905	0,05262303352356	10,2057094573975	-10,2224369049072	66,1370086669922	29,8579330444336	228,768402099609	2,19718360900879	1535,21508789062	1872,64208984375	1966,53759765625	1120,35229492188	19	66	15	8	4529	0,7957236	8,224	1,894	5
126	1,58124876022339	0,661482453346252	11,074556350708	-8,24897003173828	63,1047096252441	14,1713895797729	158,515213012695	4,14870882034302	1538,88012695312	1927,81518554688	1888,47875976562	1182,54541015625	19	66	15	10	4551	1,4232323	8,167	1,984	8
127	1,21386301517487	0,855155289173126	11,8788528442383	-7,43939924240112	27,4132976531982	46,0989189147949	187,584609985352	1,74379801750183	1587,54992675781	1931,67065429688	2197,61938476562	1215,48999023438	19	66	15	2	4622	1,6381539	8,224	1,894	8
128	1,46085000038147	0,52016419172287	10,9439945220947	-8,35987567901611	63,0776290893555	14,2097387313843	159,871337890625	4,12195301055908	1540,82080078125	1929,71765136719	1888,36828613281	1185,19152832031	19	66	15	10	4584	2,3078694	8,167	1,795	6
129	1,58999991416931	-0,810000002384186	10,0500001907349	-7,92999982833862	30,8500003814697	47,2200012207031	302,22998046875	1,00999999046326	1601,81005859375	1832,80004882812	1977,09997558594	1245,2900390625	19	66	15	6	4948	0,5738221	8,039	1,862	9
130	-0,136010929942131	-0,497816354036331	11,2794027328491	-9,62726879119873	31,9551696777344	9,46023178100586	207,326965332031	11,4704895019531	1576,50805664062	1996,845703125	2096,10571289062	1220,69995117188	19	66	15	6	4946	0,8570117	8,039	1,862	3
131	0,541279494762421	-1,28592395782471	10,8141851425171	-9,38189697265625	47,2466621398926	15,7355051040649	197,865982055664	0,676183223724365	1632,61328125	1993,33032226562	2074,38232421875	1176,57055664062	19	66	15	6	4948	0,5738221	8,039	1,862	8
132	1,23666656017303	-1,44666659832001	8,70666694641113	-7,40999984741211	59,5100021362305	39,2700004577637	312,429992675781	1,66000008583069	1519,15002441406	1822,46997070312	1830,7900390625	1249,84997558594	19	66	15	5	4731	3,8354709	8,166	1,812	23
133	-2,65895009040833	-4,32270956039429	5,87990570068359	-14,7232284545898	54,6307182312012	38,3899230957031	244,376495361328	2,74617099761963	1501,36267089844	1812,83349609375	1855,72875976562	1116,52551269531	19	66	15	3	4917	1,8035501	8,308	2,071	8
134	0,541279494762421	-1,28592395782471	10,8141851425171	-9,38189697265625	47,2466621398926	15,7355051040649	197,865982055664	0,676183223724365	1632,61328125	1993,33032226562	2074,38232421875	1176,57055664062	19	66	15	6	4948	0,5738221	8,039	1,862	6
135	0,956827878952026	-0,803333282470703	10,1933336257935	-10,3987970352173	31,2577667236328	12,210000038147	155,970001220703	5,21776962280273	1598,34375	1942,28002929688	2071,919921875	1188,68627929688	19	66	15	6	4946	0,8570117	8,039	1,862	10
136	2,10213541984558	0,367696940898895	11,8876914978027	-7,94266366958618	51,7944602966309	15,2492895126343	202,426483154297	1,16484820842743	1564,33703613281	1950,01684570312	2001,20190429688	1127,02648925781	42	29	29	3	4508	2,4768822	8,224	1,894	7
137	1,14768016338348	-0,061142165213823	9,94751644134521	-8,20565223693848	98,6565017700195	50,2204170227051	289,565856933594	4,86383247375488	1513,10925292969	1932,19116210938	1865,49243164062	1209,72326660156	19	66	15	8	4590	1,4670154	8,147	1,829	20
138	-3,53458738327026	-4,46447515487671	6,5202751159668	-13,7578601837158	56,206901550293	15,0894765853882	152,171844482422	3,95540809631348	1487,86584472656	1934,49609375	1802,6318359375	1156,58959960938	19	66	15	5	4820	2,5273712	8,096	2,196	8
139	1,13266599178314	0,893488645553589	11,8590259552002	-8,04429626464844	40,8620491027832	23,2163238525391	211,249053955078	10,8625612258911	1547,66796875	1965,69079589844	2036,19580078125	1195,07043457031	19	66	15	8	4548	1,5671035	8,166	1,984	4
140	-3,25795745849609	-4,02053689956665	6,44132471084595	-13,4038972854614	54,3125152587891	19,8771953582764	250,394577026367	2,81495189666748	1475,01782226562	1952,07421875	1914,14294433594	1139,982421875	19	66	15	3	4982	0,5626796	8,147	1,829	9
141	-2,07912707328796	-3,25999999046326	6,97333335876465	-13,1054611206055	35,608943939209	21,0200004577637	140,080001831055	13,6856393814087	1460,7568359375	1895,85998535156	2025,81005859375	1127,71350097656	38	29	33	8	4809	1,4626962	9,301	0,885	10
142	2,05447626113892	0,327300190925598	11,6214618682861	-7,84954309463501	54,1226577758789	14,2988538742065	212,885498046875	1,19641470909119	1562,18933105469	1958,8935546875	1983,63256835938	1135,26477050781	38	29	33	8	4530	0,8570117	8,166	1,984	10
143	0,337803691625595	-0,588290154933929	10,4096202850342	-9,87497520446777	43,8546142578125	6,75749588012695	156,440551757812	2,76811218261719	1587,50610351562	1954,16088867188	2025,38208007812	1201,19409179688	19	66	15	6	4948	0,5738221	8,039	1,862	11
144	-1,92000019550323	-4,03666687011719	7,3600001335144	-14,5166664123535	7,46999979019165	49,8400001525879	268,75	6,42999982833862	1540,31005859375	1809,06005859375	1816,88000488281	1180,65002441406	19	66	15	3	4917	1,8035501	8,308	2,071	15
145	1,51802027225494	0,741413414478302	10,2962713241577	-8,48583126068115	38,758617401123	19,4208793640137	234,509658813477	1,7295355796814	1544,19592285156	1992,78515625	1971,99499511719	1185,25537109375	19	66	15	3	4603	1,3121958	8,166	1,812	11
146	0,351478546857834	0,117432095110416	11,5069913864136	-9,00180912017822	38,3352317810059	22,8613624572754	199,389678955078	10,8849821090698	1536,552734375	1957,66723632812	2049,30810546875	1187,9033203125	19	66	15	7	4615	1,3502245	8,224	2,068	5
147	0,293043941259384	-0,189712211489677	10,8893623352051	-8,33569240570068	30,3114891052246	61,1101684570312	198,537368774414	2,12084460258484	1565,15649414062	1911,84887695312	2168,15942382812	1210,90637207031	19	66	15	7	4666	1,1252507	8,248	1,805	5
148	-1,92000019550323	-4,03666687011719	7,3600001335144	-14,5166664123535	7,46999979019165	49,8400001525879	268,75	6,42999982833862	1540,31005859375	1809,06005859375	1816,88000488281	1180,65002441406	19	66	15	3	4917	1,8035501	8,308	2,071	13
149	-1,11307775974274	-3,48634123802185	7,570716381073	-11,5981712341309	80,2172393798828	27,7278099060059	242,905288696289	2,74873113632202	1471,99182128906	1883,87756347656	1828,10498046875	1130,09448242188	19	66	15	6	4774	1,915765	7,994	1,82	13
150	2,88333344459534	0,943333327770233	11,1133327484131	-8,46999931335449	6,86999988555908	40,1399993896484	320,690002441406	4,80999994277954	1563,580078125	1852,82006835938	1828,13989257812	1216,76000976562	19	66	15	10	4551	1,4232323	8,167	1,984	12
151	-1,2866667509079	-3,96333312988281	7,32333374023438	-10,7333335876465	70,3499984741211	47,25	237,149993896484	1,10000002384186	1472,03002929688	1727,919921875	1805,05004882812	1177,69995117188	38	29	33	8	4809	1,4626962	9,301	0,885	14
152	2,0588550567627	0,606666684150696	11,1433334350586	-8,72995281219482	25,6733360290527	14,5600004196167	138,699996948242	8,70765590667725	1522,62292480469	1932,27001953125	2088,81005859375	1152,35791015625	19	66	15	10	4551	1,4232323	8,167	1,984	4
153	-1,05150878429413	-1,97677445411682	8,27767467498779	-11,1300668716431	47,5635871887207	17,5375537872314	238,550567626953	2,21210813522339	1502,00463867188	1963,73583984375	1945,54223632812	1152,10034179688	19	66	15	6	4774	1,915765	7,994	1,82	10
154	-2,38346195220947	-2,80815148353577	7,63578701019287	-10,4393196105957	54,3316688537598	117,893890380859	268,559204101562	4,00961351394653	1446,21801757812	1819,67785644531	2015,70336914062	1182,44763183594	19	66	15	5	4765	1,1585076	7,994	1,82	8
155	-2,52999997138977	-4,71000003814697	6,33666658401489	-15,1300001144409	8,3100004196167	61,6300010681152	269,630004882812	6,80999994277954	1548,36010742188	1815,4599609375	1825,25	1178,56005859375	19	66	15	3	4982	0,5626796	8,147	1,829	9
156	1,87694609165192	1,20664823055267	10,5342807769775	-8,10630130767822	49,1791114807129	47,4179649353027	262,650512695312	1,93223929405212	1538,64526367188	1937,49731445312	1931,88037109375	1181,92016601562	19	66	15	8	4585	0,8192444	8,147	1,829	17
157	2,92333316802979	0,689999997615814	11,4766664505005	-6,39666652679443	38,810001373291	39,3099975585938	272,630004882812	1,02999997138977	1531,64001464844	1784,78002929688	1924,32006835938	1199,61999511719	42	29	29	3	4508	2,4768822	8,224	1,894	7
158	-3,12509679794312	-4,86148405075073	4,94767570495605	-14,9523286819458	57,7953872680664	47,8781852722168	284,605560302734	3,14236903190613	1482,20141601562	1800,33435058594	1825,4013671875	1118,31005859375	19	66	15	6	4912	1,2829337	8,147	1,829	7
159	1,08863949775696	-0,131874188780785	9,89443969726562	-8,27930545806885	99,7273330688477	50,9420738220215	290,6015625	4,90406227111816	1511,61437988281	1930,4833984375	1864,36840820312	1209,21203613281	19	66	15	9	4589	0,7548945	8,147	1,909	16
160	-1,9133335351944	-3,95333313941956	7,21666669845581	-14,533332824707	7,5	57,5900001525879	262,570007324219	7,05999994277954	1535,43994140625	1804,57006835938	1825,0400390625	1167,93994140625	19	66	15	5	4820	2,5273712	8,096	2,196	5
161	-3,71527433395386	-4,3199257850647	6,83901309967041	-12,5574674606323	32,3099670410156	117,055313110352	218,230712890625	4,08048582077026	1472,25256347656	1832,24682617188	2029,123046875	1178,87158203125	19	66	15	3	4935	1,0675203	8,308	1,986	6
162	2,14333319664001	0,31333327293396	10,9166669845581	-9,43333339691162	5,92999982833862	35,2999992370605	309,470001220703	4,13000011444092	1567,86999511719	1858,13989257812	1848,34008789062	1218,18994140625	19	66	15	7	4615	1,3502245	8,224	2,068	8
163	2,97666645050049	1,29333329200745	11,6966667175293	-8,46000003814697	5,90999984741211	33,939998626709	310,330017089844	3,95000004768372	1568,55004882812	1862,90002441406	1856,30004882812	1217,43994140625	42	29	29	3	4508	2,4768822	8,224	1,894	7
164	0,960965871810913	-0,536411941051483	9,64057159423828	-8,46453189849854	78,4021377563477	28,8617000579834	263,155731201172	2,83316493034363	1527,17260742188	1948,78686523438	1874,68249511719	1189,61303710938	36	44	20	6	4586	1,2829337	7,947	7,83	15
165	-4,56790018081665	-4,68738842010498	6,72566986083984	-14,1167058944702	44,426628112793	72,4396820068359	186,396118164062	13,3800354003906	1482,14196777344	1863,73840332031	1997,48608398438	1161,73059082031	19	66	15	3	4982	0,5626796	8,147	1,829	9
166	-2,65895009040833	-4,32270956039429	5,87990570068359	-14,7232284545898	54,6307182312012	38,3899230957031	244,376495361328	2,74617099761963	1501,36267089844	1812,83349609375	1855,72875976562	1116,52551269531	19	66	15	3	4917	1,8035501	8,308	2,071	7
167	-1,2866667509079	-3,96333312988281	7,32333374023438	-10,7333335876465	70,3499984741211	47,25	237,149993896484	1,10000002384186	1472,03002929688	1727,919921875	1805,05004882812	1177,69995117188	38	29	33	8	4809	1,4626962	9,301	0,885	13
168	1,47410333156586	0,546734035015106	11,0176467895508	-8,38870143890381	60,957893371582	13,0514440536499	159,049896240234	3,84831643104553	1546,208984375	1931,66967773438	1902,294921875	1185,48803710938	19	66	15	10	4579	1,0374498	8,167	1,984	14
169	-0,383333295583725	-2,64333343505859	7,75	-12,3833332061768	8,39999961853027	62,6399993896484	296,799987792969	7,15000009536743	1546,89001464844	1818,09008789062	1799,169921875	1193,330078125	19	66	15	6	4774	1,915765	7,994	1,82	10
170	1,58153402805328	-0,108960844576359	11,3640718460083	-8,20614242553711	52,159740447998	13,3848514556885	212,478576660156	0,852112948894501	1592,68579101562	1983,24072265625	2019,81982421875	1156,01574707031	19	66	15	10	4696	2,0924258	8,166	1,986	13
171	1,08033442497253	0,293608963489532	9,65358638763428	-8,85744285583496	42,4017486572266	27,8773460388184	246,601379394531	1,64736306667328	1558,26342773438	1992,07238769531	1957,7841796875	1208,11730957031	19	66	15	7	4720	2,4331388	8,147	1,829	12
172	0,99802577495575	0,723744988441467	11,6230239868164	-8,1428394317627	42,1798896789551	26,9056358337402	212,138076782227	11,1230325698853	1544,82299804688	1958,28588867188	2025,81372070312	1194,55310058594	19	66	15	10	4551	1,4232323	8,167	1,984	7
173	-3,32809686660767	-4,07154655456543	6,63644695281982	-13,4373712539673	38,0072021484375	20,4085826873779	237,285430908203	2,16662001609802	1513,92944335938	1973,80688476562	1948,0244140625	1154,75048828125	19	66	15	7	5056	2,0279882	8,096	2,071	11
174	-2,1233332157135	-4,6966667175293	6,64666652679443	-11,7666664123535	72,4599990844727	47,0799980163574	222,820007324219	1,04999995231628	1470,47998046875	1725,14990234375	1797,97998046875	1172,2099609375	19	66	15	5	4820	2,5273712	8,096	2,196	7
175	0,109458148479462	-0,204725503921509	9,23293972015381	-8,68451690673828	113,30184173584	44,1772384643555	327,919555664062	4,2323899269104	1470,92993164062	1891,67407226562	1802,484375	1234,49560546875	19	66	15	3	4634	0,9072469	8,147	1,829	14
176	-3,48095703125	-4,01247406005859	6,64153432846069	-11,7449369430542	48,1458396911621	126,74340057373	264,113403320312	4,38655471801758	1443,99011230469	1814,97241210938	2004,11865234375	1180,23486328125	19	66	15	4	4902	1,7136401	7,994	1,82	6
177	0,337803691625595	-0,588290154933929	10,4096202850342	-9,87497520446777	43,8546142578125	6,75749588012695	156,440551757812	2,76811218261719	1587,50610351562	1954,16088867188	2025,38208007812	1201,19409179688	19	66	15	6	4948	0,5738221	8,039	1,862	5
178	1,55333340167999	-0,646666705608368	9,15999984741211	-7,01999998092651	97,0499954223633	61,6399993896484	329,399993896484	2,61999988555908	1473,57006835938	1811,65002441406	1795,10998535156	1224,39001464844	19	66	15	5	4627	0,8114799	8,147	1,829	22
179	0,934877693653107	-0,012133271433413	10,7348318099976	-9,1575174331665	54,688419342041	11,2505140304565	145,599853515625	3,52870512008667	1544,0009765625	1926,09521484375	1916,93005371094	1173,69897460938	19	66	15	7	4615	1,3502245	8,224	2,068	5
180	1,31974816322327	-0,646976709365845	11,0526962280273	-8,85137557983398	52,9483337402344	16,3584365844727	204,266479492188	1,24961614608765	1559,83532714844	1939,5947265625	1982,30786132812	1129,03747558594	19	66	15	7	4615	1,3502245	8,224	2,068	6
181	1,25571370124817	0,525486469268799	9,39320087432861	-8,59787368774414	39,3776016235352	31,8858032226562	251,514266967773	1,5054486989975	1603,30712890625	2025,70043945312	1969,28588867188	1256,2861328125	47	32	21	7	4914	3,7508242	8,077	2,694	21
182	0,33207756280899	-0,251404941082001	9,3880500793457	-8,69948387145996	94,1719207763672	32,3996887207031	243,104888916016	5,41681432723999	1492,53991699219	1922,34643554688	1810,5419921875	1224,57043457031	19	66	15	5	4590	0,3183066	8,254	1,964	12
183	-0,048800867050886	-0,423385709524155	10,9249277114868	-8,62235641479492	22,305103302002	27,2673377990723	161,867965698242	1,04297423362732	1634,09582519531	1971,28540039062	2235,015625	1246,73461914062	19	66	15	6	4946	0,8570117	8,039	1,862	6
184	-0,570779740810394	-0,521771252155304	9,32952785491943	-8,18399715423584	77,5817718505859	86,0691528320312	274,974822998047	3,21854114532471	1444,62194824219	1830,58581542969	2010,52978515625	1190,52905273438	19	66	15	8	4579	0,4640023	8,199	1,803	12
185	1,79173290729523	1,11445426940918	10,4565839767456	-8,19335174560547	49,8696060180664	48,6485710144043	264,190368652344	1,95460748672485	1537,70056152344	1934,43530273438	1930,08935546875	1181,1982421875	19	66	15	9	4589	0,7548945	8,147	1,909	19
186	3,10318922996521	3,022221326828	13,8917274475098	-6,24281358718872	29,2380199432373	3,77917695045471	219,084335327148	15,1042737960815	1610,81689453125	2043,68139648438	2112,5986328125	1215,38269042969	19	66	15	6	4699	1,4098318	8,465	1,862	4
187	2,74000000953674	0,370000004768372	11,0633335113525	-6,40333366394043	43,2599983215332	36,8600006103516	273,890014648438	1,16999995708466	1517,90002441406	1784	1893,72998046875	1202,03002929688	19	66	15	10	4551	1,4232323	8,167	1,984	11
188	0,052705626934767	-0,488556712865829	9,47415447235107	-8,9304141998291	49,1533164978027	64,1465148925781	281,502777099609	19,0154113769531	1554,25317382812	1842,0283203125	1945,74780273438	1235,8466796875	19	66	15	7	4634	0,9072469	8,147	1,829	12
189	2,17793130874634	0,502849936485291	10,275444984436	-9,18312358856201	71,9310684204102	33,097599029541	251,792694091797	1,47390484809875	1569,55676269531	1910,14697265625	2007,1826171875	1160,11767578125	19	66	15	6	4606	2,2636361	8,224	2,068	16
190	-2,07912707328796	-3,25999999046326	6,97333335876465	-13,1054611206055	35,608943939209	21,0200004577637	140,080001831055	13,6856393814087	1460,7568359375	1895,85998535156	2025,81005859375	1127,71350097656	38	29	33	8	4809	1,4626962	9,301	0,885	13
191	2,97666668891907	1,12999999523163	11,3233337402344	-8,36000061035156	6,55999994277954	37,3199996948242	320,140014648438	4,34000015258789	1569,85009765625	1861,39990234375	1838,669921875	1221,19995117188	19	66	15	2	4548	1,5671035	8,166	1,984	9
192	-2,0827112197876	-3,0385525226593	7,44936275482178	-11,7440690994263	76,8018569946289	21,3195133209229	180,044769287109	5,36115121841431	1484,26916503906	1931,8955078125	1802,48120117188	1185,26794433594	19	66	15	6	4774	1,915765	7,994	1,82	9
193	1,47410333156586	0,546734035015106	11,0176467895508	-8,38870143890381	60,957893371582	13,0514440536499	159,049896240234	3,84831643104553	1546,208984375	1931,66967773438	1902,294921875	1185,48803710938	19	66	15	10	4579	1,0374498	8,167	1,984	11
194	2,02257394790649	0,294530153274536	11,586576461792	-7,87044715881348	54,1621170043945	14,2197904586792	213,456100463867	1,18186712265015	1563,34130859375	1960,28100585938	1983,97216796875	1136,64697265625	19	66	15	2	4548	1,5671035	8,166	1,984	15
195	3,10318922996521	3,022221326828	13,8917274475098	-6,24281358718872	29,2380199432373	3,77917695045471	219,084335327148	15,1042737960815	1610,81689453125	2043,68139648438	2112,5986328125	1215,38269042969	19	66	15	6	4699	1,4098318	8,465	1,862	4
196	0,052705626934767	-0,488556712865829	9,47415447235107	-8,9304141998291	49,1533164978027	64,1465148925781	281,502777099609	19,0154113769531	1554,25317382812	1842,0283203125	1945,74780273438	1235,8466796875	19	66	15	7	4634	0,9072469	8,147	1,829	14
197	0,273315519094467	-0,009646425954998	9,40245342254639	-8,5200252532959	113,909194946289	44,4751777648926	328,695007324219	4,23564529418945	1468,87719726562	1888,84704589844	1802,61608886719	1232,1875	19	66	15	3	4600	1,8140391	8,147	1,829	14
198	-4,56790018081665	-4,68738842010498	6,72566986083984	-14,1167058944702	44,426628112793	72,4396820068359	186,396118164062	13,3800354003906	1482,14196777344	1863,73840332031	1997,48608398438	1161,73059082031	19	66	15	3	4982	0,5626796	8,147	1,829	8
199	-0,132323518395424	0,078425087034702	9,62879753112793	-7,46535301208496	99,596435546875	61,9266700744629	276,17138671875	3,02271103858948	1471,0888671875	1868,10144042969	2011,5888671875	1223,3037109375	19	66	15	5	4627	0,8114799	8,147	1,829	17
200	-0,676666676998138	-3,32999992370605	7,58333301544189	-9,81666660308838	80,379997253418	52,810001373291	265,149993896484	1,51999998092651	1468,34997558594	1752,34997558594	1795,96997070312	1187,15002441406	19	66	15	5	4765	1,1585076	7,994	1,82	4
201	-2,5150408744812	-2,78133678436279	8,11719036102295	-11,7138080596924	48,6891250610352	63,7711486816406	210,515029907227	14,2535562515259	1508,35009765625	1873,9599609375	1981,41174316406	1180,44677734375	19	66	15	6	4774	1,915765	7,994	1,82	4
202	0,934877693653107	-0,012133271433413	10,7348318099976	-9,1575174331665	54,688419342041	11,2505140304565	145,599853515625	3,52870512008667	1544,0009765625	1926,09521484375	1916,93005371094	1173,69897460938	19	66	15	7	4615	1,3502245	8,224	2,068	8
203	2,14000010490417	0,233333334326744	9,36333274841309	-8,96000003814697	14,210000038147	61,1599998474121	323,730010986328	5,80000019073486	1563,85998535156	1833,51000976562	1779,64001464844	1223,92004394531	36	44	20	6	4586	1,2829337	7,947	7,83	24
204	2,97666668891907	1,12999999523163	11,3233337402344	-8,36000061035156	6,55999994277954	37,3199996948242	320,140014648438	4,34000015258789	1569,85009765625	1861,39990234375	1838,669921875	1221,19995117188	19	66	15	8	4548	1,5671035	8,166	1,984	14
205	1,08033442497253	0,293608963489532	9,65358638763428	-8,85744285583496	42,4017486572266	27,8773460388184	246,601379394531	1,64736306667328	1558,26342773438	1992,07238769531	1957,7841796875	1208,11730957031	19	66	15	7	4720	2,4331388	8,147	1,829	12
206	1,6097457408905	0,05262303352356	10,2057094573975	-10,2224369049072	66,1370086669922	29,8579330444336	228,768402099609	2,19718360900879	1535,21508789062	1872,64208984375	1966,53759765625	1120,35229492188	19	66	15	8	4529	0,7957236	8,224	1,894	4
207	-0,132323518395424	0,078425087034702	9,62879753112793	-7,46535301208496	99,596435546875	61,9266700744629	276,17138671875	3,02271103858948	1471,0888671875	1868,10144042969	2011,5888671875	1223,3037109375	19	66	15	5	4627	0,8114799	8,147	1,829	14
208	2,09000015258789	-0,306666612625122	10,6466665267944	-7,26000022888184	41,1500015258789	40,5799980163574	270,470001220703	0,980000019073486	1530,08996582031	1776,17993164062	1911,30004882812	1202,77001953125	19	66	15	7	4615	1,3502245	8,224	2,068	9
209	-0,676666676998138	-3,32999992370605	7,58333301544189	-9,81666660308838	80,379997253418	52,810001373291	265,149993896484	1,51999998092651	1468,34997558594	1752,34997558594	1795,96997070312	1187,15002441406	19	66	15	5	4765	1,1585076	7,994	1,82	4
210	0,804931581020355	-0,874920547008514	9,49845695495605	-10,6347646713257	62,8987846374512	27,3973407745361	225,346618652344	1,68974816799164	1588,52502441406	1957,62036132812	2028,841796875	1170,90075683594	19	66	15	6	4948	0,5738221	8,039	1,862	5
211	0,351478546857834	0,117432095110416	11,5069913864136	-9,00180912017822	38,3352317810059	22,8613624572754	199,389678955078	10,8849821090698	1536,552734375	1957,66723632812	2049,30810546875	1187,9033203125	19	66	15	6	4615	1,3502245	8,224	2,068	7
212	1,35581862926483	-0,542014598846436	8,25886058807373	-9,37464618682861	85,4066772460938	59,7131690979004	354,188079833984	4,59159135818481	1534,3525390625	1891,22973632812	1893,35083007812	1216,65551757812	19	66	15	3	4622	0,7877271	8,147	1,829	12
213	2,97666668891907	1,12999999523163	11,3233337402344	-8,36000061035156	6,55999994277954	37,3199996948242	320,140014648438	4,34000015258789	1569,85009765625	1861,39990234375	1838,669921875	1221,19995117188	19	66	15	8	4548	1,5671035	8,166	1,984	16
214	-5,31787490844727	-5,89699697494507	4,98545551300049	-13,931303024292	40,1586112976074	132,370742797852	250,905288696289	4,77940797805786	1441,16931152344	1811,97583007812	1974,48449707031	1179,37463378906	19	66	15	4	5140	3,5842524	8,147	2,071	9
215	2,26666688919067	0,486666768789291	9,38000011444092	-8,67666625976562	21,2000007629395	64,8899993896484	330,02001953125	5,3600001335144	1574,95007324219	1830,669921875	1786,82006835938	1232,67993164062	19	66	15	6	4600	0,4057603	8,147	1,829	14
216	2,92333316802979	0,689999997615814	11,4766664505005	-6,39666652679443	38,810001373291	39,3099975585938	272,630004882812	1,02999997138977	1531,64001464844	1784,78002929688	1924,32006835938	1199,61999511719	42	29	29	3	4508	2,4768822	8,224	1,894	8
217	-2,52999997138977	-4,71000003814697	6,33666658401489	-15,1300001144409	8,3100004196167	61,6300010681152	269,630004882812	6,80999994277954	1548,36010742188	1815,4599609375	1825,25	1178,56005859375	19	66	15	3	4982	0,5626796	8,147	1,829	10
218	-3,64895057678223	-4,59283351898193	6,40681600570679	-13,8732385635376	55,9841766357422	15,084397315979	152,790512084961	3,9275164604187	1488,94213867188	1935,69653320312	1802,22692871094	1157,95666503906	19	66	15	5	4845	3,0543699	8,096	2,196	7
